state,county_name,year,opioid_grams
KY,BALLARD,2018,3147.62333614
KY,BALLARD,2019,2842.829482396
KY,BARREN,2006,365892.400977574
KY,BARREN,2007,846992.700665287
KY,BARREN,2008,2623110.972211585
KY,BARREN,2009,1057371.802352269
KY,BARREN,2010,468387.083959308
KY,BARREN,2011,1083891.696100947
KY,BARREN,2012,351253.4503858
KY,BARREN,2013,759429.804203148
KY,BARREN,2014,1177244.630484732
KY,BARREN,2015,4626565.037971242
KY,BARREN,2016,6436673.351134475
KY,BARREN,2017,4748758.664808406
KY,BARREN,2018,156992399.7687339
KY,BARREN,2019,5372420.114048579
KY,BATH,2006,2663.94013245
KY,BATH,2007,2630.7139302309997
KY,BATH,2008,2881.88441241
KY,BATH,2009,2867.410078793
KY,BATH,2010,3498.061849099
KY,BATH,2011,3853.03004299
KY,BATH,2012,3882.529034351
KY,BATH,2013,3662.175466908
KY,BATH,2014,3625.868321326
KY,BATH,2015,3658.04138208
KY,BATH,2016,3192.1896151739998
KY,BATH,2017,3176.110425033
KY,BATH,2018,3130.8820327999997
KY,BATH,2019,3362.8644968
KY,BELL,2006,34690.662078617
KY,BELL,2007,36596.127637691
KY,BELL,2008,36311.100063006
KY,BELL,2009,37144.357419036
KY,BELL,2010,36522.572007998
KY,BELL,2011,69986.291024696
KY,BELL,2012,37618.732251356996
KY,BELL,2013,33824.407065896
KY,BELL,2014,37245.039642928
KY,BELL,2015,41384.84754979
KY,BELL,2016,34355.821029193
KY,BELL,2017,30287.403528301
KY,BELL,2018,27303.841495677
KY,BELL,2019,25185.62193466
KY,BOONE,2006,64974.601399148
KY,BOONE,2007,345319.76532262395
KY,BOONE,2008,75712.636703292
KY,BOONE,2009,79956.349693149
KY,BOONE,2010,87223.602863408
KY,BOONE,2011,96026.14763094
KY,BOONE,2012,91850.84981777999
KY,BOONE,2013,77284.95702277
KY,BOONE,2014,75424.83704207
KY,BOONE,2015,87433.427226615
KY,BOONE,2016,66557.74171508099
KY,BOONE,2017,61470.5175608624
KY,BOONE,2018,55459.967437798
KY,BOONE,2019,48237.912054884
KY,BOURBON,2006,13366.402343411999
KY,BOURBON,2007,7655.357758321
KY,BOURBON,2008,8289.342346622
KY,BOURBON,2009,9136.642234220999
KY,BOURBON,2010,9621.410152856
KY,BOURBON,2011,14552.181581736999
KY,BOURBON,2012,12006.013076913
KY,BOURBON,2013,9180.075887645
KY,BOURBON,2014,10277.067068856999
KY,BOURBON,2015,9716.651508744999
KY,BOURBON,2016,8444.697782791
KY,BOURBON,2017,7119.230463641
KY,BOURBON,2018,7118.634600292
KY,BOURBON,2019,6586.5620986839995
KY,BOYD,2006,51539.230430919
KY,BOYD,2007,49617.364324203
KY,BOYD,2008,64622.29173932
KY,BOYD,2009,74390.475519712
KY,BOYD,2010,77307.59127455999
KY,BOYD,2011,71546.229945736
KY,BOYD,2012,63374.798437888
KY,BOYD,2013,64403.475010875
KY,BOYD,2014,68401.42623769
KY,BOYD,2015,58020.979394573
KY,BOYD,2016,52676.270305387
KY,BOYD,2017,47499.34401088
KY,BOYD,2018,40614.167231732
KY,BOYD,2019,42758.749335595
KY,BOYLE,2006,14465.285788322999
KY,BOYLE,2007,16197.441028181
KY,BOYLE,2008,18904.393673631
KY,BOYLE,2009,22479.891109704
KY,BOYLE,2010,26316.788252252998
KY,BOYLE,2011,32368.485494337998
KY,BOYLE,2012,31536.792049697
KY,BOYLE,2013,25118.316563190998
KY,BOYLE,2014,24537.531704412
KY,BOYLE,2015,22694.714771454
KY,BOYLE,2016,19992.772629972
KY,BOYLE,2017,17675.780185069998
KY,BOYLE,2018,15580.572036693
KY,BOYLE,2019,14118.927273783
KY,BRACKEN,2006,2056.699434887
KY,BRACKEN,2007,1671.634593731
KY,BRACKEN,2008,1324.679784723
KY,BRACKEN,2009,1231.145779335
KY,BRACKEN,2010,1481.1989035909999
KY,BRACKEN,2011,1695.95487183
KY,BRACKEN,2012,1684.855534636
KY,BRACKEN,2013,1370.1302694859999
KY,BRACKEN,2014,1416.614070553
KY,BRACKEN,2015,1282.622238336
KY,BRACKEN,2016,1139.794819057
KY,BRACKEN,2017,988.6632871999999
KY,BRACKEN,2018,1067.874464393
KY,BRACKEN,2019,963.1743154999999
KY,BREATHITT,2006,10559.368662655
KY,BREATHITT,2007,10783.594362487
KY,BREATHITT,2008,11628.862193242
KY,BREATHITT,2009,12731.573223829
KY,BREATHITT,2010,12997.587422094
KY,BREATHITT,2011,14827.26089144
KY,BREATHITT,2012,17502.280872829
KY,BREATHITT,2013,16225.962973288
KY,BREATHITT,2014,16848.34582557
KY,BREATHITT,2015,15833.652063425
KY,BREATHITT,2016,14013.182651497
KY,BREATHITT,2017,12697.063128358
KY,BREATHITT,2018,11681.913946854
KY,BREATHITT,2019,10991.792304831
KY,BRECKINRIDGE,2006,7343.8276434829995
KY,BRECKINRIDGE,2007,8517.11543106
KY,BRECKINRIDGE,2008,8856.691603064999
KY,BRECKINRIDGE,2009,9367.250458647
KY,BRECKINRIDGE,2010,10289.175665862
KY,BRECKINRIDGE,2011,10799.332428235
KY,BRECKINRIDGE,2012,11094.678838753
KY,BRECKINRIDGE,2013,10162.753944914999
KY,BRECKINRIDGE,2014,9670.143221955
KY,BRECKINRIDGE,2015,9747.287640400998
KY,BRECKINRIDGE,2016,9240.220144854
KY,BRECKINRIDGE,2017,8814.782650673
KY,BRECKINRIDGE,2018,8261.05733811
KY,BRECKINRIDGE,2019,7625.697602138
KY,BULLITT,2006,2714315.86497464
KY,BULLITT,2007,5104310.445228476
KY,BULLITT,2008,2733427.893229179
KY,BULLITT,2009,4669788.719599963
KY,BULLITT,2010,9525974.16429872
KY,BULLITT,2011,14997912.30940019
KY,BULLITT,2012,15560564.946153961
KY,BULLITT,2013,16570068.29445926
KY,BULLITT,2014,17251948.974923465
KY,BULLITT,2015,18099641.52364768
KY,BULLITT,2016,17505185.08488721
KY,BULLITT,2017,15175892.279260242
KY,BULLITT,2018,13154940.152674755
KY,BULLITT,2019,11173003.934693763
KY,BUTLER,2006,5506.321893484
KY,BUTLER,2007,6574.950656188
KY,BUTLER,2008,7976.461683628
KY,BUTLER,2009,9611.911004611
KY,BUTLER,2010,9392.059870174
KY,BUTLER,2011,10354.57651434
KY,BUTLER,2012,10705.468269932
KY,BUTLER,2013,7542.962349528
KY,BUTLER,2014,6594.927552308
KY,BUTLER,2015,6158.179486809
KY,BUTLER,2016,5908.3927829
KY,BUTLER,2017,5237.554740945
KY,BUTLER,2018,4435.061011779
KY,BUTLER,2019,4433.515296983
KY,CALDWELL,2006,8034.3029089599995
KY,CALDWELL,2007,7868.791724607
KY,CALDWELL,2008,9286.010300931
KY,CALDWELL,2009,9882.305532471
KY,CALDWELL,2010,10862.167548067
KY,CALDWELL,2011,11272.516729683999
KY,CALDWELL,2012,10859.282226911
KY,CALDWELL,2013,9122.894981723
KY,CALDWELL,2014,8460.716147411
KY,CALDWELL,2015,8004.680795359
KY,CALDWELL,2016,8140.678545268999
KY,CALDWELL,2017,7765.179672245
KY,CALDWELL,2018,7323.80104993
KY,CALDWELL,2019,6254.405860424999
KY,CALLOWAY,2006,140640.862266673
KY,CALLOWAY,2007,153541.19072894298
KY,CALLOWAY,2008,130742.11612718999
KY,CALLOWAY,2009,168484.929062993
KY,CALLOWAY,2010,163055.78821521098
KY,CALLOWAY,2011,174801.864037716
KY,CALLOWAY,2012,146100.696411576
KY,CALLOWAY,2013,145406.005473265
KY,CALLOWAY,2014,139998.041340827
KY,CALLOWAY,2015,156603.227740267
KY,CALLOWAY,2016,118117.942543183
KY,CALLOWAY,2017,100901.223861683
KY,CALLOWAY,2018,66371.621061732
KY,CALLOWAY,2019,62188.779176758
KY,CAMPBELL,2006,38514.058305728
KY,CAMPBELL,2007,42272.085352555
KY,CAMPBELL,2008,46825.384677697
KY,CAMPBELL,2009,49815.196128471
KY,CAMPBELL,2010,54871.621140124
KY,CAMPBELL,2011,59724.340370451
KY,CAMPBELL,2012,58280.692725572
KY,CAMPBELL,2013,49882.514205561994
KY,CAMPBELL,2014,48288.954100666
KY,CAMPBELL,2015,45270.723244978995
KY,CAMPBELL,2016,42394.33651434
KY,CAMPBELL,2017,39316.63296835
KY,CAMPBELL,2018,35756.010285808
KY,CAMPBELL,2019,31596.174321087998
KY,CARLISLE,2006,842.893352199
KY,CARLISLE,2007,1123.505881597
KY,CARLISLE,2008,1375.836421994
KY,CARLISLE,2009,1556.590021097
KY,CARLISLE,2010,2936.615662874
KY,CARLISLE,2011,2055.422616913
KY,CARLISLE,2012,2085.011966838
KY,CARLISLE,2013,1770.159894516
KY,CARLISLE,2014,1972.619521093
KY,CARLISLE,2015,2572.640105236
KY,CARLISLE,2016,2682.286345018
KY,CARLISLE,2017,2070.297433768
KY,CARLISLE,2018,1775.607042891
KY,CARLISLE,2019,1576.768824685
KY,CARROLL,2006,4287.719971049
KY,CARROLL,2007,5734.060557983
KY,CARROLL,2008,6462.105685984
KY,CARROLL,2009,7122.950712825
KY,CARROLL,2010,8181.993314361
KY,CARROLL,2011,9768.866472324
KY,CARROLL,2012,9623.444678441
KY,CARROLL,2013,9222.838132729
KY,CARROLL,2014,11203.975676554
KY,CARROLL,2015,10839.059317021
KY,CARROLL,2016,10083.590530908
KY,CARROLL,2017,8921.118944262
KY,CARROLL,2018,8246.562660394
KY,CARROLL,2019,7056.726899511
KY,CARTER,2006,13700.824285157
KY,CARTER,2007,12509.585073354
KY,CARTER,2008,10923.058177186
KY,CARTER,2009,14445.107404144
KY,CARTER,2010,24214.053498787
KY,CARTER,2011,18312.467528949
KY,CARTER,2012,13707.50150425
KY,CARTER,2013,11831.340982335
KY,CARTER,2014,11930.852682348
KY,CARTER,2015,10191.562007791
KY,CARTER,2016,9427.658535016
KY,CARTER,2017,8865.820624291
KY,CARTER,2018,7792.630522441
KY,CARTER,2019,7622.684640957
KY,CASEY,2006,2509.494394915
KY,CASEY,2007,3064.929333882
KY,CASEY,2008,3141.862603994
KY,CASEY,2009,3743.1326782
KY,CASEY,2010,6677.828389632
KY,CASEY,2011,8102.619546866999
KY,CASEY,2012,6836.302765187
KY,CASEY,2013,7027.991397091
KY,CASEY,2014,7935.39905137
KY,CASEY,2015,8164.357603818999
KY,CASEY,2016,7198.14415002
KY,CASEY,2017,5783.115256649
KY,CASEY,2018,5491.920614291999
KY,CASEY,2019,5430.505431031
KY,CHRISTIAN,2006,33153.509678629
KY,CHRISTIAN,2007,36503.228328512
KY,CHRISTIAN,2008,39169.34113918
KY,CHRISTIAN,2009,38590.930967358
KY,CHRISTIAN,2010,38022.184520283
KY,CHRISTIAN,2011,40841.991123934
KY,CHRISTIAN,2012,43384.614531415
KY,CHRISTIAN,2013,37579.69410368
KY,CHRISTIAN,2014,39192.766304944
KY,CHRISTIAN,2015,46379.447911653
KY,CHRISTIAN,2016,44804.792192429995
KY,CHRISTIAN,2017,44964.957728201
KY,CHRISTIAN,2018,40252.374102778995
KY,CHRISTIAN,2019,33889.066240112
KY,CLARK,2006,948923.852449482
KY,CLARK,2007,354362.560913317
KY,CLARK,2008,24356.18160786
KY,CLARK,2009,158342.03405301602
KY,CLARK,2010,99837.97054352901
KY,CLARK,2011,250736.762874903
KY,CLARK,2012,249938.714914352
KY,CLARK,2013,7736724.709995055
KY,CLARK,2014,111777.587506716
KY,CLARK,2015,142405.146277834
KY,CLARK,2016,84801.993784245
KY,CLARK,2017,18323.807691137
KY,CLARK,2018,285761.76377096196
KY,CLARK,2019,91778.373773699
KY,CLAY,2006,21009.183118707
KY,CLAY,2007,21044.48863569
KY,CLAY,2008,22779.822466925
KY,CLAY,2009,25036.232950581998
KY,CLAY,2010,30831.757727729
KY,CLAY,2011,38719.805162639
KY,CLAY,2012,32633.570439265
KY,CLAY,2013,23675.437319707
KY,CLAY,2014,26038.11183038
KY,CLAY,2015,25355.732828622
KY,CLAY,2016,24021.367499743
KY,CLAY,2017,22616.835963739
KY,CLAY,2018,22564.109095694
KY,CLAY,2019,22100.921755252
KY,CLINTON,2006,11242.811461137
KY,CLINTON,2007,11928.998403999
KY,CLINTON,2008,16779.668160364
KY,CLINTON,2009,13760.815617318
KY,CLINTON,2010,13079.654352408
KY,CLINTON,2011,14578.791142475
KY,CLINTON,2012,15188.695768235999
KY,CLINTON,2013,15803.153115198
KY,CLINTON,2014,15579.403584522
KY,CLINTON,2015,12056.316671034
KY,CLINTON,2016,10647.287420574
KY,CLINTON,2017,8434.401078432
KY,CLINTON,2018,6961.2523371649995
KY,CLINTON,2019,6110.492023788
KY,CRITTENDEN,2006,9966.081974044
KY,CRITTENDEN,2007,10066.45670649
KY,CRITTENDEN,2008,10490.961382218
KY,CRITTENDEN,2009,9386.004726727
KY,CRITTENDEN,2010,7995.198762008
KY,CRITTENDEN,2011,8950.154250616999
KY,CRITTENDEN,2012,10145.720467518
KY,CRITTENDEN,2013,9629.439821533
KY,CRITTENDEN,2014,10657.177410418
KY,CRITTENDEN,2015,10294.702549401
KY,CRITTENDEN,2016,9558.63843101
KY,CRITTENDEN,2017,7818.9230630950005
KY,CRITTENDEN,2018,6623.825056324
KY,CRITTENDEN,2019,5825.418916634
KY,CUMBERLAND,2006,5962.760895872
KY,CUMBERLAND,2007,5882.743282948
KY,CUMBERLAND,2008,5850.045927157999
KY,CUMBERLAND,2009,5682.601372952
KY,CUMBERLAND,2010,5912.231173957
KY,CUMBERLAND,2011,6465.1649215649995
KY,CUMBERLAND,2012,6947.462839666
KY,CUMBERLAND,2013,7405.830501552
KY,CUMBERLAND,2014,7549.5187270999995
KY,CUMBERLAND,2015,6422.593990329
KY,CUMBERLAND,2016,5580.892501171
KY,CUMBERLAND,2017,5240.126881572
KY,CUMBERLAND,2018,4616.450781852
KY,CUMBERLAND,2019,4260.813252283
KY,DAVIESS,2006,39067.911267321
KY,DAVIESS,2007,42425.57128808
KY,DAVIESS,2008,44406.32284467
KY,DAVIESS,2009,52093.425826034996
KY,DAVIESS,2010,60063.331842388
KY,DAVIESS,2011,66108.592730646
KY,DAVIESS,2012,65877.294748815
KY,DAVIESS,2013,63811.846829746
KY,DAVIESS,2014,63565.475575486
KY,DAVIESS,2015,64133.68292688
KY,DAVIESS,2016,60906.707380741
KY,DAVIESS,2017,66672.469708733
KY,DAVIESS,2018,46693.149564243
KY,DAVIESS,2019,42613.845759076
KY,EDMONSON,2006,3507.606648008
KY,EDMONSON,2007,2657.871368409
KY,EDMONSON,2008,2806.511562003
KY,EDMONSON,2009,2914.489332865
KY,EDMONSON,2010,3571.437260809
KY,EDMONSON,2011,4980.957943704
KY,EDMONSON,2012,5725.735292645
KY,EDMONSON,2013,5243.225736487
KY,EDMONSON,2014,5274.560063446
KY,EDMONSON,2015,5413.041385824999
KY,EDMONSON,2016,5349.97124334
KY,EDMONSON,2017,4962.852162732
KY,EDMONSON,2018,4430.642594479
KY,EDMONSON,2019,3832.0341348
KY,ELLIOTT,2006,2113.2018581869997
KY,ELLIOTT,2007,2222.564497239
KY,ELLIOTT,2008,2818.8575763169997
KY,ELLIOTT,2009,4742.64868651
KY,ELLIOTT,2010,6660.078590184
KY,ELLIOTT,2011,4466.614995865
KY,ELLIOTT,2012,3072.209204163
KY,ELLIOTT,2013,3069.4508364949997
KY,ELLIOTT,2014,2813.618190503
KY,ELLIOTT,2015,2713.213156303
KY,ELLIOTT,2016,2199.2568388249997
KY,ELLIOTT,2017,1961.9736005319999
KY,ELLIOTT,2018,1823.848638977
KY,ELLIOTT,2019,1342.37280928
KY,ESTILL,2006,4170.948739348
KY,ESTILL,2007,5055.236048163
KY,ESTILL,2008,5869.827205566
KY,ESTILL,2009,7281.922512773
KY,ESTILL,2010,8334.501626139
KY,ESTILL,2011,14215.43139706
KY,ESTILL,2012,14170.359827864
KY,ESTILL,2013,12752.460801992
KY,ESTILL,2014,12505.975884267
KY,ESTILL,2015,10304.904003268
KY,ESTILL,2016,9857.686117976
KY,ESTILL,2017,9308.450984052
KY,ESTILL,2018,8847.290301639
KY,ESTILL,2019,8019.08180809
KY,FAYETTE,2006,194227.676709258
KY,FAYETTE,2007,163236.594085117
KY,FAYETTE,2008,210242.780196242
KY,FAYETTE,2009,177114.58802189
KY,FAYETTE,2010,185410.599416307
KY,FAYETTE,2011,196973.060224897
KY,FAYETTE,2012,195489.465253985
KY,FAYETTE,2013,160688.324640949
KY,FAYETTE,2014,159297.204988668
KY,FAYETTE,2015,160529.593245715
KY,FAYETTE,2016,152026.263209831
KY,FAYETTE,2017,211451.12351966198
KY,FAYETTE,2018,115768.965863812
KY,FAYETTE,2019,108284.757954755
KY,FLEMING,2006,4662.258657544
KY,FLEMING,2007,5368.596226631
KY,FLEMING,2008,5725.578438697999
KY,FLEMING,2009,5760.022492648
KY,FLEMING,2010,6356.583241355
KY,FLEMING,2011,7534.989837006
KY,FLEMING,2012,7493.746096405
KY,FLEMING,2013,6606.577432934
KY,FLEMING,2014,5969.378765498
KY,FLEMING,2015,5677.950161654
KY,FLEMING,2016,5587.055538507
KY,FLEMING,2017,4226.430146739
KY,FLEMING,2018,3801.675089262
KY,FLEMING,2019,3477.07132138
KY,FLOYD,2006,31228.731660462
KY,FLOYD,2007,36313.337817676
KY,FLOYD,2008,43760.516201804
KY,FLOYD,2009,54307.165380832
KY,FLOYD,2010,71268.7561436
KY,FLOYD,2011,86163.575864807
KY,FLOYD,2012,80751.225511541
KY,FLOYD,2013,58005.011895785
KY,FLOYD,2014,47685.01014438
KY,FLOYD,2015,47165.102834546
KY,FLOYD,2016,45758.455686938
KY,FLOYD,2017,46045.127256278996
KY,FLOYD,2018,44894.806846360996
KY,FLOYD,2019,43094.169360704
KY,FRANKLIN,2006,16366.95440402
KY,FRANKLIN,2007,17851.824121304
KY,FRANKLIN,2008,19566.60096125
KY,FRANKLIN,2009,20702.803896782
KY,FRANKLIN,2010,23212.804135696
KY,FRANKLIN,2011,26040.425392392
KY,FRANKLIN,2012,25502.643014654997
KY,FRANKLIN,2013,22785.744206703
KY,FRANKLIN,2014,24097.087067045
KY,FRANKLIN,2015,25336.4367376794
KY,FRANKLIN,2016,25522.009479918997
KY,FRANKLIN,2017,25987.259233077
KY,FRANKLIN,2018,23603.073722291
KY,FRANKLIN,2019,22117.779637478998
KY,FULTON,2006,4483.467937547
KY,FULTON,2007,4618.909626382
KY,FULTON,2008,4698.446410522
KY,FULTON,2009,5640.432678674
KY,FULTON,2010,4708.166542687
KY,FULTON,2011,5924.552050706
KY,FULTON,2012,5214.589209013
KY,FULTON,2013,4358.728857077
KY,FULTON,2014,4078.285898018
KY,FULTON,2015,4096.842634512
KY,FULTON,2016,4392.230587095
KY,FULTON,2017,4376.1968622389995
KY,FULTON,2018,3739.467135478
KY,FULTON,2019,3572.6039937859996
KY,GALLATIN,2006,1878.294322644
KY,GALLATIN,2007,2477.344394912
KY,GALLATIN,2008,2570.19263552
KY,GALLATIN,2009,3324.3384409729997
KY,GALLATIN,2010,3844.532081832
KY,GALLATIN,2011,4075.275261573
KY,GALLATIN,2012,3378.251739455
KY,GALLATIN,2013,2601.708582777
KY,GALLATIN,2014,2380.0991161879997
KY,GALLATIN,2015,2016.806607422
KY,GALLATIN,2016,1818.3518727800001
KY,GALLATIN,2017,1549.042828997
KY,GALLATIN,2018,1330.8850468209998
KY,GALLATIN,2019,1006.2253286
KY,GARRARD,2006,5376.033718044
KY,GARRARD,2007,5289.752456136
KY,GARRARD,2008,5896.467294063
KY,GARRARD,2009,5947.361260949
KY,GARRARD,2010,5857.092183664
KY,GARRARD,2011,6022.579862961
KY,GARRARD,2012,6236.757965756
KY,GARRARD,2013,5717.115361768
KY,GARRARD,2014,4641.82974278
KY,GARRARD,2015,4221.59439791
KY,GARRARD,2016,4225.750365706
KY,GARRARD,2017,3385.4124684629996
KY,GARRARD,2018,3013.901673
KY,GARRARD,2019,3202.660345013
KY,GRANT,2006,17050.530944441998
KY,GRANT,2007,18921.394338083
KY,GRANT,2008,18590.856546121
KY,GRANT,2009,20727.647426364998
KY,GRANT,2010,24365.035066485998
KY,GRANT,2011,30598.020604808
KY,GRANT,2012,25058.117011511
KY,GRANT,2013,18730.787765885
KY,GRANT,2014,18770.893755684
KY,GRANT,2015,17207.115546531997
KY,GRANT,2016,16520.104266303
KY,GRANT,2017,15570.551311824998
KY,GRANT,2018,14300.937185237999
KY,GRANT,2019,11558.511118834
KY,GRAVES,2006,12582.989589353001
KY,GRAVES,2007,14781.055250166999
KY,GRAVES,2008,14785.039183272
KY,GRAVES,2009,15977.708729765
KY,GRAVES,2010,16765.096509447
KY,GRAVES,2011,18997.129339282
KY,GRAVES,2012,18323.286411424
KY,GRAVES,2013,16970.078953969998
KY,GRAVES,2014,17771.198697664
KY,GRAVES,2015,18202.107179754
KY,GRAVES,2016,17767.324472316
KY,GRAVES,2017,17452.334801144
KY,GRAVES,2018,16529.509674603
KY,GRAVES,2019,15237.442607189
KY,GRAYSON,2006,16965.875094184
KY,GRAYSON,2007,17123.554983763
KY,GRAYSON,2008,15398.570924607
KY,GRAYSON,2009,16423.195491123
KY,GRAYSON,2010,17744.651420439
KY,GRAYSON,2011,22103.19025826
KY,GRAYSON,2012,22953.663338188
KY,GRAYSON,2013,19483.662896646
KY,GRAYSON,2014,19502.678534833
KY,GRAYSON,2015,19800.074412234
KY,GRAYSON,2016,19089.00430864
KY,GRAYSON,2017,18198.881013896
KY,GRAYSON,2018,15875.934039648
KY,GRAYSON,2019,13694.78892519
KY,GREEN,2006,4061.186104559
KY,GREEN,2007,4132.267757255
KY,GREEN,2008,4052.7693077609997
KY,GREEN,2009,4503.25332604
KY,GREEN,2010,4433.756162568
KY,GREEN,2011,5100.636777243
KY,GREEN,2012,5725.106138979
KY,GREEN,2013,5399.633426323
KY,GREEN,2014,5652.760588899
KY,GREEN,2015,6083.686233875999
KY,GREEN,2016,7277.54134304
KY,GREEN,2017,8284.510896913
KY,GREEN,2018,24974.745810452
KY,GREEN,2019,4053.217456605
KY,GREENUP,2006,23777.621279249
KY,GREENUP,2007,23990.715173126
KY,GREENUP,2008,24581.635426984998
KY,GREENUP,2009,25882.054714317
KY,GREENUP,2010,24397.173638449
KY,GREENUP,2011,25824.589650944
KY,GREENUP,2012,25630.279728569
KY,GREENUP,2013,23800.278817573
KY,GREENUP,2014,20207.544316509
KY,GREENUP,2015,15140.778073783998
KY,GREENUP,2016,14040.560509784998
KY,GREENUP,2017,12330.134858499
KY,GREENUP,2018,10027.97502977
KY,GREENUP,2019,7789.053745403
KY,HANCOCK,2006,830.270488841
KY,HANCOCK,2007,1049.184835833
KY,HANCOCK,2008,1145.5768474
KY,HANCOCK,2009,1202.5517747439999
KY,HANCOCK,2010,1240.626535333
KY,HANCOCK,2011,1078.794777322
KY,HANCOCK,2012,1074.111137376
KY,HANCOCK,2013,1064.870996153
KY,HANCOCK,2014,958.453244587
KY,HANCOCK,2015,1003.6592333819999
KY,HANCOCK,2016,1195.01343107
KY,HANCOCK,2017,920.1191775
KY,HANCOCK,2018,890.467503092
KY,HANCOCK,2019,535.342625648
KY,HARDIN,2006,40127.643481567
KY,HARDIN,2007,41267.88564352
KY,HARDIN,2008,45125.848213291996
KY,HARDIN,2009,53710.247932863
KY,HARDIN,2010,52543.67343456
KY,HARDIN,2011,59069.733637891
KY,HARDIN,2012,60916.098186715
KY,HARDIN,2013,55538.053321335
KY,HARDIN,2014,57383.456645385
KY,HARDIN,2015,58116.588606067
KY,HARDIN,2016,56494.726466634
KY,HARDIN,2017,53308.430545829
KY,HARDIN,2018,50201.087346636
KY,HARDIN,2019,48198.487688914
KY,HARLAN,2006,23532.614976165998
KY,HARLAN,2007,25745.239301657
KY,HARLAN,2008,24969.648625523
KY,HARLAN,2009,26411.485394197
KY,HARLAN,2010,26526.37202766
KY,HARLAN,2011,28216.137201333
KY,HARLAN,2012,29028.285506434
KY,HARLAN,2013,24940.512549267
KY,HARLAN,2014,22962.729106456998
KY,HARLAN,2015,21694.647218673
KY,HARLAN,2016,20146.775856637
KY,HARLAN,2017,18730.708243618
KY,HARLAN,2018,17839.021676385
KY,HARLAN,2019,17534.607859749998
KY,HARRISON,2006,6650.611273515
KY,HARRISON,2007,6818.223268537
KY,HARRISON,2008,7556.423051654
KY,HARRISON,2009,8689.166788108
KY,HARRISON,2010,8760.100375868
KY,HARRISON,2011,9133.382402156
KY,HARRISON,2012,9037.604336299999
KY,HARRISON,2013,8520.475981937
KY,HARRISON,2014,9252.477285175999
KY,HARRISON,2015,10877.133534493
KY,HARRISON,2016,9663.424967702
KY,HARRISON,2017,8620.079379828
KY,HARRISON,2018,8256.393585034
KY,HARRISON,2019,7679.56755018
KY,HART,2006,4300.942748158
KY,HART,2007,5224.768004754
KY,HART,2008,4851.278605876
KY,HART,2009,5443.9107531009995
KY,HART,2010,6195.562135151
KY,HART,2011,6725.444892988
KY,HART,2012,6420.344375107
KY,HART,2013,5650.647832633
KY,HART,2014,6064.760545134
KY,HART,2015,5604.411744938
KY,HART,2016,5288.379819870001
KY,HART,2017,5420.658586787
KY,HART,2018,5384.400399227
KY,HART,2019,5013.788777698
KY,HENDERSON,2006,28009.837437858998
KY,HENDERSON,2007,28047.408401627
KY,HENDERSON,2008,31271.754268023
KY,HENDERSON,2009,33075.832148764996
KY,HENDERSON,2010,33959.663122399
KY,HENDERSON,2011,38978.610721963
KY,HENDERSON,2012,41124.104593955
KY,HENDERSON,2013,40180.989985084
KY,HENDERSON,2014,42321.80883901
KY,HENDERSON,2015,43315.331078726
KY,HENDERSON,2016,42246.644539322
KY,HENDERSON,2017,39488.859168063
KY,HENDERSON,2018,32661.223897476997
KY,HENDERSON,2019,27056.299336534
KY,HENRY,2006,3184.494533745
KY,HENRY,2007,4052.524529809
KY,HENRY,2008,4716.865142418
KY,HENRY,2009,4346.600685315
KY,HENRY,2010,4279.778974235
KY,HENRY,2011,4823.331946244
KY,HENRY,2012,4824.728881102
KY,HENRY,2013,4896.169582778
KY,HENRY,2014,4742.079727831
KY,HENRY,2015,5454.339958951
KY,HENRY,2016,5150.592010741
KY,HENRY,2017,4778.357200189
KY,HENRY,2018,4437.6170925119995
KY,HENRY,2019,3945.144576493
KY,HICKMAN,2006,1004.340860769
KY,HICKMAN,2007,1069.696085181
KY,HICKMAN,2008,1243.163434045
KY,HICKMAN,2009,1218.011177811
KY,HICKMAN,2010,1290.44430683
KY,HICKMAN,2011,1461.883524026
KY,HICKMAN,2012,1243.949299013
KY,HICKMAN,2013,990.036078664
KY,HICKMAN,2014,1055.699727041
KY,HICKMAN,2015,1012.8181217459999
KY,HICKMAN,2016,883.591995582
KY,HICKMAN,2017,817.123143963
KY,HICKMAN,2018,841.176932341
KY,HICKMAN,2019,897.3552348229999
KY,HOPKINS,2006,29640.303846518
KY,HOPKINS,2007,31634.605577876
KY,HOPKINS,2008,34595.573601829
KY,HOPKINS,2009,38406.798043865
KY,HOPKINS,2010,42427.293513685996
KY,HOPKINS,2011,49175.286305354
KY,HOPKINS,2012,48494.787168557
KY,HOPKINS,2013,43052.410210883
KY,HOPKINS,2014,41145.299672395
KY,HOPKINS,2015,40384.972329246
KY,HOPKINS,2016,38700.694770871996
KY,HOPKINS,2017,33349.09262804
KY,HOPKINS,2018,30002.758877875
KY,HOPKINS,2019,27265.1681444434
KY,JACKSON,2006,4007.928306856
KY,JACKSON,2007,4483.159597295999
KY,JACKSON,2008,3951.520317287
KY,JACKSON,2009,4315.452150066
KY,JACKSON,2010,5069.591408866
KY,JACKSON,2011,7597.915353779
KY,JACKSON,2012,9572.839297464
KY,JACKSON,2013,7815.597837495
KY,JACKSON,2014,6847.711960488
KY,JACKSON,2015,5542.792512847
KY,JACKSON,2016,5104.251902935
KY,JACKSON,2017,4684.04583006
KY,JACKSON,2018,4181.963928126
